Cluster	Caste	Module	dnds	total	Intra	Ext	Exp
EOG75BJ1F	Worker	 Orange	0.12432	82.52607269	13.52264519	69.00342749	122.8263522
EOG75FD8D	Worker	 Orange	0.23647	47.77617495	15.11617742	32.65999754	1009.712409
EOG75TW6Q	Worker	 Orange	0.35632	39.57922405	14.60657473	24.97264931	205.4184164
EOG75TW73	Worker	 Orange	0.28482	90.66472837	10.107323	80.55740537	165.681364
EOG764GWW	Worker	 Orange	0.2	9.424132204	1.550656995	7.873475208	96.04200326
EOG767C4Q	Worker	 Orange	0.40525	29.08945826	5.617696211	23.47176205	345.214522
EOG76HZWC	Worker	 Orange	0.15262	41.44823011	7.879581279	33.56864883	1217.304011
EOG76TKMC	Worker	 Orange	0.32035	38.82833076	12.7680468	26.06028396	1900.210095
EOG76XFT8	Worker	 Orange	0.10783	19.60881527	2.458985887	17.14982938	16.59002588
EOG771B27	Worker	 Orange	0.07642	27.73779639	4.883427424	22.85436897	150.4513744
EOG779XSX	Worker	 Orange	0.12248	38.45311851	10.30357982	28.1495387	7.818410282
EOG779XT0	Worker	 Orange	0.10078	78.90506526	7.572346688	71.33271857	119.7089734
EOG779XT2	Worker	 Orange	0.13363	36.06038538	6.590124021	29.47026136	1088.617886
EOG77DT19	Worker	 Orange	0.15821	26.30347171	3.797416111	22.5060556	19.67125296
EOG77HP8J	Worker	 Orange	0.03047	39.75091699	4.420134293	35.33078269	691.4982795
EOG77HP8W	Worker	 Orange	0.06921	79.79506091	11.10216855	68.69289236	330.9947464
EOG77QDRS	Worker	 Orange	0.36616	26.7795995	3.98721787	22.79238163	175.9609422
EOG78HCP8	Worker	 Orange	0.4082	29.69923701	8.665174031	21.03406298	14.59888773
EOG78T0CV	Worker	 Orange	0.0814	66.29633021	12.16641131	54.1299189	322.0369194
EOG78WVMD	Worker	 Orange	0.11374	19.40822933	3.280546985	16.12768234	87.49816336
EOG78WVMX	Worker	 Orange	0.12438	63.18043856	9.119001964	54.0614366	264.7026286
EOG79D6TH	Worker	 Orange	0.20817	44.06743305	12.15790256	31.90953049	252.9044183
EOG79H31W	Worker	 Orange	0.09995	34.34115401	5.405965634	28.93518837	39.58008344
EOG79H32M	Worker	 Orange	0.16225	91.69332061	14.03870621	77.6546144	65.86174875
EOG79KZ9D	Worker	 Orange	0.00201	64.25433173	14.37746567	49.87686606	448.2239422
EOG79SPR8	Worker	 Orange	0.21033	15.27322285	2.528891169	12.74433168	132.5460111
EOG79WK0C	Worker	 Orange	0.25251	52.42051057	6.332600952	46.08790962	84.14354053
EOG7B0F79	Worker	 Orange	0.13363	19.64724246	5.954755367	13.69248709	381.2007071
EOG7B0F7S	Worker	 Orange	0.19783	28.13474322	8.881454638	19.25328858	502.2980608
EOG7B39G3	Worker	 Orange	0.15489	52.1993616	11.26592816	40.93343344	69.06156574
EOG7B91ZP	Worker	 Orange	0.0591	17.57076237	3.236770581	14.33399178	15.28242598
EOG7B9201	Worker	 Orange	0.0035	55.03093551	12.40995336	42.62098216	674.5112193
EOG7BCX65	Worker	 Orange	0.1531	43.04742665	7.516333438	35.53109322	117.0939142
EOG7BGSFV	Worker	 Orange	0.06327	46.41057637	13.24237424	33.16820212	331.1102868
EOG7BKNNR	Worker	 Orange	0.07114	50.99606245	12.8580674	38.13799505	144.6720575
EOG7BKNPT	Worker	 Orange	0.10359	26.12710992	5.51572087	20.61138905	37.13018969
EOG7C04MD	Worker	 Orange	0.1233	40.43652203	9.002908031	31.433614	407.2239119
EOG7C04MX	Worker	 Orange	0.18334	22.9041474	3.938696609	18.9654508	181.1313181
EOG7C04N9	Worker	 Orange	0.23417	33.05134388	6.020894506	27.03044937	49.255186
EOG7C30VP	Worker	 Orange	0.39248	19.31240532	3.182637753	16.12976757	20.93472594
EOG7CKC2Z	Worker	 Orange	0.15804	31.16998152	9.632986954	21.53699456	392.2848664
EOG7CP79Q	Worker	 Orange	0.20202	68.07988143	11.66849215	56.41138928	186.3931757
EOG7CS3JV	Worker	 Orange	0.27992	61.58810775	12.6867953	48.90131245	106.6692721
EOG7CVZS1	Worker	 Orange	0.05557	64.74935081	10.1108161	54.6385347	68.34755135
EOG7CZV1S	Worker	 Orange	0.10643	59.68819255	5.533506219	54.15468633	152.1660002
EOG7D5KHC	Worker	 Orange	0.19279	42.87921396	8.619227444	34.25998652	954.2043851
EOG7D8FQP	Worker	 Orange	0.1971	19.22658965	2.642698947	16.5838907	29.18587015
EOG7DK2FX	Worker	 Orange	0.12523	37.16492852	6.708460092	30.45646842	72.19940772
EOG7DRSXT	Worker	 Orange	0.15418	60.66664769	5.47029612	55.19635157	51.64837732
EOG7DVP65	Worker	 Orange	0.11381	54.67560601	12.64461924	42.03098677	218.1785573
EOG7DZJDD	Worker	 Orange	0.00199	79.56935784	11.07163509	68.49772275	177.7945664
EOG7F58WB	Worker	 Orange	0.02177	45.09267526	6.030967832	39.06170742	319.3299397
EOG7FNN3J	Worker	 Orange	0.20002	50.5539724	7.49258923	43.06138317	134.0569734
EOG7FZ7SP	Worker	 Orange	0.24339	49.7637487	13.87077889	35.89296981	26.68242732
EOG7G242C	Worker	 Orange	0.31317	116.6281596	16.59229193	100.0358676	368.2146086
EOG7G7VHF	Worker	 Orange	0.01341	27.17015978	3.521113748	23.64904603	126.8271843
EOG7G7VJ5	Worker	 Orange	0.05925	26.34813039	3.677225332	22.67090506	139.557974
EOG7GFM0B	Worker	 Orange	0.14968	27.14589408	4.116616137	23.02927795	468.5799964
EOG7GJG82	Worker	 Orange	0.00369	46.31653646	6.749281396	39.56725507	405.9412963
EOG7GNBG5	Worker	 Orange	0.15009	48.85733336	9.400462025	39.45687133	451.4453415
EOG7GR6Q6	Worker	 Orange	0.12477	47.45857697	10.18085858	37.27771838	6.297808131
EOG7GR6Q8	Worker	 Orange	0.27412	34.86152172	8.127279219	26.7342425	7.56924699
EOG7GV2Z8	Worker	 Orange	0.08384	21.13314194	2.675439291	18.45770264	148.8302274
EOG7GV2ZW	Worker	 Orange	0.16326	46.65225039	12.63249734	34.01975305	842.4109373
EOG7H4PPN	Worker	 Orange	0.21026	32.88934389	4.117120533	28.77222336	264.462057
EOG7HBF4S	Worker	 Orange	0.28693	28.06966489	9.065790108	19.00387478	182.4079838
EOG7HF9D8	Worker	 Orange	0.00312	58.79357925	6.845186314	51.94839294	105.5404571
EOG7HJ5MD	Worker	 Orange	0.10009	36.25014091	5.792009594	30.45813132	160.5542395
EOG7HN1VQ	Worker	 Orange	0.09152	32.75930905	4.853680599	27.90562846	325.9238837
EOG7HQX41	Worker	 Orange	0.14679	49.88466601	5.127312644	44.75735337	266.9097164
EOG7HQX42	Worker	 Orange	0.24389	17.75886774	3.851471104	13.90739664	153.1290002
EOG7HTSBX	Worker	 Orange	0.17825	46.67374843	9.965357572	36.70839085	58.76781974
EOG7HTSC1	Worker	 Orange	0.25475	36.56280366	5.68901882	30.87378484	78.810675
EOG7HXNKP	Worker	 Orange	0.04913	31.99345074	6.012432142	25.9810186	460.0346942
EOG7JMR7W	Worker	 Orange	0.0834	51.83783927	12.29591421	39.54192506	580.0025477
EOG7JQMH3	Worker	 Orange	0.12293	51.57298975	8.476910172	43.09607958	124.2979565
EOG7JQMHF	Worker	 Orange	0.01701	42.30761081	6.101859512	36.2057513	172.3504089
EOG7JTGR8	Worker	 Orange	0.14186	63.39385009	4.654048213	58.73980187	1465.072824
EOG7JXBZD	Worker	 Orange	0.09854	28.7366694	2.989739403	25.74693	157.7164295
EOG7JXC01	Worker	 Orange	0.14015	38.61136812	8.915602262	29.69576586	363.7500595
EOG7K176N	Worker	 Orange	0.27366	70.15964149	19.70338244	50.45625905	682.8897523
EOG7KMFNQ	Worker	 Orange	0.09355	56.27720934	22.13167308	34.14553627	127.5597648
EOG7M6P33	Worker	 Orange	0.08768	35.75527198	6.51600445	29.23926753	38.96116032
EOG7M9JBD	Worker	 Orange	0.23042	68.40904417	16.51932992	51.88971426	430.8751247
EOG7M9JBF	Worker	 Orange	0.05942	48.90603285	11.99053204	36.91550081	1241.23323
EOG7MQ195	Worker	 Orange	0.14059	72.81753629	12.65095052	60.16658577	571.9694655
EOG7MSWHF	Worker	 Orange	0.08773	55.9397911	13.89486024	42.04493086	167.7289825
EOG7MSWHH	Worker	 Orange	0.38619	45.25133408	10.27288504	34.97844905	88.88455627
EOG7N0N06	Worker	 Orange	0.09449	42.84504834	4.925711232	37.91933711	144.2524068
EOG7N0N0B	Worker	 Orange	0.15551	78.58650722	12.57146225	66.01504497	72.97590637
EOG7N97PW	Worker	 Orange	0.18564	16.22006061	3.745200681	12.47485993	63.38983337
EOG7ND3Z7	Worker	 Orange	0.02856	51.7243	6.674135136	45.05016487	3691.296868
EOG7NKVF3	Worker	 Orange	0.13513	58.05885088	12.55003908	45.5088118	111.7820746
EOG7NKVFC	Worker	 Orange	0.20787	56.34411077	16.67311617	39.67099461	991.4645343
EOG7NPQP9	Worker	 Orange	0.36279	28.48291894	10.23484606	18.24807287	1396.010033
EOG7NWG4T	Worker	 Orange	0.25531	46.88016222	5.586415926	41.2937463	72.94757385
EOG7P62VV	Worker	 Orange	0.188	58.57847416	7.536920676	51.04155349	286.7794156
EOG7P62W4	Worker	 Orange	0.2629	57.15524225	15.39441543	41.76082682	221.7258836
EOG7P8Z39	Worker	 Orange	0.10984	53.86802376	17.14241804	36.72560571	377.03954
EOG7PCTB9	Worker	 Orange	0.03736	17.11413917	4.775793515	12.33834566	305.8861509
EOG7PKJSX	Worker	 Orange	0.16116	39.91061414	8.384698362	31.52591578	219.0066022
EOG7PKJT9	Worker	 Orange	0.12425	42.97702406	8.505584306	34.47143976	214.2765022
EOG7PS98P	Worker	 Orange	0.10332	61.07194041	10.8149378	50.25700261	45.00953667
EOG7PS99B	Worker	 Orange	0.19138	62.14339037	17.46779827	44.6755921	76.72902173
EOG7PW5HT	Worker	 Orange	0.27019	46.85212437	16.82600934	30.02611503	188.1422354
EOG7PW5J9	Worker	 Orange	0.31376	58.96503413	14.27981219	44.68522193	1898.859109
EOG7Q01SK	Worker	 Orange	0.03185	49.58230575	6.500862265	43.08144349	316.7851958
EOG7Q5S7W	Worker	 Orange	0.33722	9.570078922	2.335174119	7.234904803	187.6131422
EOG7Q8NGN	Worker	 Orange	0.06375	22.06582575	5.669153295	16.39667245	260.3647267
EOG7QCHRD	Worker	 Orange	0.1336	63.89003848	8.726186015	55.16385246	291.5053685
EOG7QGCZD	Worker	 Orange	0.19837	91.08050622	12.40896328	78.67154294	52.48855667
EOG7QS0P8	Worker	 Orange	0.20047	65.17418968	10.50855933	54.66563035	58.34383629
EOG7QZR58	Worker	 Orange	0.03495	41.99833252	7.40563499	34.59269753	347.2529305
EOG7R2MDF	Worker	 Orange	0.06243	25.10164699	3.138275799	21.9633712	187.7641421
EOG7R2MDK	Worker	 Orange	0.2445	34.30897856	9.228220706	25.08075785	288.7926503
EOG7RG3CC	Worker	 Orange	0.16768	82.81423773	16.85859657	65.95564116	941.6651835
EOG7RJZM5	Worker	 Orange	0.32318	12.76872506	1.784621626	10.98410343	55.0765134
EOG7RRQ2M	Worker	 Orange	0.00785	66.00279819	5.794869736	60.20792845	101.789085
EOG7SJP0Q	Worker	 Orange	0.06257	19.47933788	2.770606923	16.70873096	44.54667149
EOG7SNJ6J	Worker	 Orange	0.22382	98.80107508	17.23675778	81.5643173	172.0411599
EOG7SRDG0	Worker	 Orange	0.06744	31.26721301	4.595399627	26.67181338	142.7617712
EOG7SZ4XT	Worker	 Orange	0.29236	24.54599151	6.765965273	17.78002623	154.4818875
EOG7TFH4S	Worker	 Orange	0.11518	45.62292729	12.87317286	32.74975443	147.9234235
EOG7TFH4V	Worker	 Orange	0.19005	63.76064513	16.11238685	47.64825828	109.1939897
EOG7TFH4Z	Worker	 Orange	0.06085	41.54605201	5.229027137	36.31702487	215.4688899
EOG7TJCCR	Worker	 Orange	0.07459	48.65818678	5.778745765	42.87944102	121.7163282
EOG7TN7M4	Worker	 Orange	0.33948	20.40103348	3.1038104	17.29722308	163.9173611
EOG7TV03F	Worker	 Orange	0.10786	34.00250815	3.712477534	30.29003061	84.04996802
EOG7TXV9W	Worker	 Orange	0.1343	42.29821979	4.284656587	38.0135632	64.53211125
EOG7V7G1M	Worker	 Orange	0.23778	38.30435741	7.972725019	30.33163239	56.96482621
EOG7V7G2H	Worker	 Orange	0.00729	41.42165808	7.970159976	33.45149811	1351.086565
EOG7V7G2K	Worker	 Orange	0.28251	28.15555382	8.06048301	20.09507081	46.60127595
EOG7VJ2R8	Worker	 Orange	0.16847	25.78459285	2.799154389	22.98543846	289.5631056
EOG7VJ2S7	Worker	 Orange	0.01029	60.84791508	11.23874903	49.60916606	665.1057491
EOG7VMZ0T	Worker	 Orange	0.13292	16.68894511	2.965298314	13.72364679	86.61325641
EOG7VQT7R	Worker	 Orange	0.45688	27.15887384	6.340075246	20.81879859	1920.641014
EOG7VXJQC	Worker	 Orange	0.04676	77.33958939	16.78459557	60.55499382	239.1596303
EOG7W1DZZ	Worker	 Orange	0.2315	45.24599349	6.545636253	38.70035724	380.7788498
EOG7W496P	Worker	 Orange	0.18537	59.31472337	6.466550909	52.84817246	79.25342184
EOG7W75FB	Worker	 Orange	0.11158	33.90622691	7.404079738	26.50214717	56.14153549
EOG7WMNCN	Worker	 Orange	0.21168	26.35175714	5.660867666	20.69088948	9.482127006
EOG7WX845	Worker	 Orange	0.03101	66.62350311	16.74984043	49.87366269	501.3509142
EOG7X14BK	Worker	 Orange	0.14628	13.29110427	2.733676731	10.55742754	416.4013926
EOG7X14BT	Worker	 Orange	0.02212	30.65461451	3.697031496	26.95758302	139.3688938
EOG7X40M3	Worker	 Orange	0.03719	46.56960222	6.22955868	40.34004354	140.5666525
EOG7X6VV9	Worker	 Orange	0.36736	54.06049049	10.44184081	43.61864968	208.0804704
EOG7X9R26	Worker	 Orange	0.18634	16.41090812	3.587741302	12.82316681	27.55453896
EOG7XMBSX	Worker	 Orange	0.17812	80.36484946	18.48053544	61.88431402	544.7384645
EOG7Z3Q05	Worker	 Orange	0.09867	49.19266543	11.76773707	37.42492836	394.5640179
EOG7Z3Q06	Worker	 Orange	0.22826	58.83881767	12.42724061	46.41157706	214.3613759
EOG7Z6K6M	Worker	 Orange	0.04026	22.60895139	5.470649165	17.13830222	3.186752232
EOG7ZD9Q5	Worker	 Orange	0.20755	29.22568804	8.253776946	20.9719111	67.24982796
EOG7ZH5XQ	Worker	 Orange	0.2528	46.91661348	17.51333783	29.40327565	172.4988219
EOG700J3Z	Worker	 Skyblue	0.12852	17.98764709	2.855375468	15.13227163	162.0834043
EOG7068KJ	Worker	 Skyblue	0.16616	35.43638269	3.710331064	31.72605163	187.453072
EOG70KRJ6	Worker	 Skyblue	0.08485	30.79878166	9.936465214	20.86231645	71.34821046
EOG70KRJZ	Worker	 Skyblue	0.4309	39.79162873	9.172500205	30.61912852	18.95397256
EOG70WC7N	Worker	 Skyblue	0.16311	29.25504933	7.937542756	21.31750657	12.9319052
EOG70WC8H	Worker	 Skyblue	0.44727	16.57958566	3.874723154	12.70486251	62.33606745
EOG7133QR	Worker	 Skyblue	0.05812	19.12684644	4.122288894	15.00455755	59.92410949
EOG715ZZB	Worker	 Skyblue	0.06856	46.523732	20.89439875	25.62933325	16.06361649
EOG716000	Worker	 Skyblue	0.08265	50.61490379	17.47836675	33.13653704	38.82011749
EOG718V6V	Worker	 Skyblue	0.26327	19.11200031	3.268770259	15.84323005	17.49656245
EOG71CQFZ	Worker	 Skyblue	0.13333	15.0978555	1.970916828	13.12693867	92.64732821
EOG71S6D2	Worker	 Skyblue	0.09644	40.76487968	12.95897135	27.80590833	24.90874344
EOG71ZXVZ	Worker	 Skyblue	0.141	30.42913674	2.912066773	27.51706996	162.5804248
EOG722T4J	Worker	 Skyblue	0.05333	24.91384955	2.999220826	21.91462872	187.3646666
EOG728JKQ	Worker	 Skyblue	0.07636	25.06446515	4.970724905	20.09374025	10.47111428
EOG728JKR	Worker	 Skyblue	0.09933	31.27198942	14.13926002	17.1327294	18.48875102
EOG72G93M	Worker	 Skyblue	0.35036	17.05775432	9.072635643	7.985118673	2558.533433
EOG735CR6	Worker	 Skyblue	0.2038	27.17750692	4.187549571	22.98995735	30.79019972
EOG735CRQ	Worker	 Skyblue	0.11826	26.39393196	3.523860652	22.87007131	106.9201982
EOG7387ZX	Worker	 Skyblue	0.16496	21.26395309	3.915876838	17.34807625	7.708148653
EOG73G0FX	Worker	 Skyblue	0.06169	24.6599768	4.58477299	20.07520381	196.1859292
EOG73JVQ6	Worker	 Skyblue	0.30329	24.7541876	10.89861016	13.85557743	2.114677285
EOG73ZBNW	Worker	 Skyblue	0.15494	66.38224021	21.63996839	44.74227183	10.10656109
EOG74R9K9	Worker	 Skyblue	0.00807	32.01488115	5.273264202	26.74161694	91.41107612
EOG74Z21X	Worker	 Skyblue	0.09128	24.18967016	4.613747311	19.57592285	15.99989248
EOG74Z221	Worker	 Skyblue	0.19913	16.65354044	9.38572281	7.267817628	16.78082307
EOG75R0ZS	Worker	 Skyblue	0.20694	19.99059761	11.348052	8.642545614	20.82492991
EOG761MP5	Worker	 Skyblue	0.01418	27.17950332	2.959571458	24.21993186	17.87053867
EOG764GXH	Worker	 Skyblue	0.23205	33.54726526	7.131044486	26.41622077	175.325655
EOG76B7D2	Worker	 Skyblue	0.05383	63.60175973	19.17867947	44.42308026	3.108502668
EOG7772JW	Worker	 Skyblue	0.20331	18.62468398	6.726744335	11.89793965	75.44172951
EOG78DHF1	Worker	 Skyblue	0.07498	26.00917523	11.95806787	14.05110736	19.79167685
EOG78M7WN	Worker	 Skyblue	0.14719	38.52287539	16.10907488	22.4138005	6.273411102
EOG78WVM0	Worker	 Skyblue	0.18553	16.00801974	5.470526456	10.53749328	105.2051444
EOG790QV0	Worker	 Skyblue	0.11856	13.49301855	3.959685543	9.533333004	103.8128831
EOG793M32	Worker	 Skyblue	0.15227	7.708532414	2.058267201	5.650265212	7.395589308
EOG793M34	Worker	 Skyblue	0.27946	31.21074931	6.466102654	24.74464665	40.12940458
EOG799BK7	Worker	 Skyblue	0.14672	72.2679259	17.85859418	54.40933172	19.46872813
EOG79PTJK	Worker	 Skyblue	0.21005	22.32950669	3.850961945	18.47854474	87.10363669
EOG79WK0D	Worker	 Skyblue	0.10976	31.94442402	7.200163554	24.74426046	52.13218486
EOG7BKNNT	Worker	 Skyblue	0.01587	14.74578626	3.748989226	10.99679704	132.9938398
EOG7BKNP5	Worker	 Skyblue	0.01389	20.10644761	4.080821956	16.02562566	139.2642221
EOG7BPHWN	Worker	 Skyblue	0.17702	24.56827778	2.475719122	22.09255866	90.78773482
EOG7BPHX7	Worker	 Skyblue	0.21529	49.67837376	4.162860151	45.51551361	40.81084114
EOG7BW8CN	Worker	 Skyblue	0.6436	67.30131867	24.04572658	43.25559209	1.384381411
EOG7BW8DC	Worker	 Skyblue	0.20375	9.375537281	4.233672307	5.141864974	11.17548949
EOG7C5W3C	Worker	 Skyblue	0.16564	25.43942473	3.266378721	22.17304601	8.919370225
EOG7C8RC0	Worker	 Skyblue	0.13784	16.12071903	5.398956935	10.72176209	3.709901625
EOG7CP79M	Worker	 Skyblue	0.04594	15.39745489	4.610504867	10.78695002	13.45081984
EOG7CVZRR	Worker	 Skyblue	0.19152	14.03391721	4.18109314	9.852824074	95.92014164
EOG7D2Q8F	Worker	 Skyblue	0.05817	44.57316759	10.23222773	34.34093986	18.12218337
EOG7DC9ZW	Worker	 Skyblue	0.05069	58.25900956	20.47619875	37.7828108	4.583558517
EOG7DG66X	Worker	 Skyblue	0.07088	23.09556196	3.816365631	19.27919633	21.96891189
EOG7F2DN7	Worker	 Skyblue	0.23866	69.00858992	11.84029433	57.16829558	31.72532237
EOG7F58W0	Worker	 Skyblue	0.11106	33.52106541	13.14791131	20.37315409	221.8156489
EOG7FC1C1	Worker	 Skyblue	0.00556	26.69938201	7.465966802	19.2334152	49.76983554
EOG7FFWMD	Worker	 Skyblue	0.19088	56.882274	12.27275816	44.60951585	51.1869643
EOG7FFWMR	Worker	 Skyblue	0.25061	14.06093473	6.184854406	7.876080325	14.16553177
EOG7G7VHK	Worker	 Skyblue	0.19573	18.16804314	2.455555188	15.71248796	9.53360155
EOG7GBQR0	Worker	 Skyblue	0.0956	37.31961216	10.2573569	27.06225526	7.480192513
EOG7H1TF6	Worker	 Skyblue	0.06234	20.17248439	3.423130832	16.74935355	252.6180141
EOG7H7JWQ	Worker	 Skyblue	0.31502	17.57951133	1.977518844	15.60199249	36.61641838
EOG7HQX46	Worker	 Skyblue	0.16588	17.90244239	3.532460941	14.36998145	145.5238843
EOG7J4D2M	Worker	 Skyblue	0.10168	17.92859883	9.023836117	8.904762711	12.87853214
EOG7J7890	Worker	 Skyblue	0.13507	22.59542409	4.870076149	17.72534794	74.80799768
EOG7KQ9VS	Worker	 Skyblue	0.09265	22.42318812	3.811516363	18.61167176	259.2161441
EOG7KQ9W8	Worker	 Skyblue	0.17175	25.27919651	3.984474106	21.2947224	12.85631054
EOG7KT641	Worker	 Skyblue	0.2598	12.55051293	5.272104176	7.278408752	7.8618499
EOG7MWRQW	Worker	 Skyblue	0.13466	50.37669167	16.05021011	34.32648156	32.59201609
EOG7NH05V	Worker	 Skyblue	0.13027	63.40954172	22.43585114	40.97369058	9.298398192
EOG7PS98Q	Worker	 Skyblue	0.03586	12.43316075	1.364455699	11.06870505	219.8281718
EOG7PW5HH	Worker	 Skyblue	0.07931	44.0221504	5.361670111	38.66048029	46.88282301
EOG7Q5S84	Worker	 Skyblue	0.00812	66.42726004	22.73947827	43.68778177	82.87532063
EOG7QCHQ4	Worker	 Skyblue	0.04569	16.78935535	5.05116131	11.73819404	97.59257893
EOG7QK86M	Worker	 Skyblue	0.13213	55.1092205	17.44252089	37.66669961	4.366184412
EOG7QP4FR	Worker	 Skyblue	0.28568	66.31520496	22.3656085	43.94959646	4.994319991
EOG7R5GN4	Worker	 Skyblue	0.32664	68.39570371	18.10972211	50.28598161	57.94396143
EOG7RC74C	Worker	 Skyblue	0.2995	25.44506767	4.834242575	20.6108251	240.0235724
EOG7RRQ2C	Worker	 Skyblue	0.13039	16.60842698	4.198583645	12.40984333	249.8997816
EOG7S29S7	Worker	 Skyblue	0.20946	28.6383566	7.925527933	20.71282866	205.9332725
EOG7SBXHD	Worker	 Skyblue	0.0594	22.43828611	6.317025402	16.12126071	94.73709403
EOG7SNJ72	Worker	 Skyblue	0.06221	57.41290804	21.12273751	36.29017052	26.47290599
EOG7SRDFQ	Worker	 Skyblue	0.07083	7.055949648	1.769429684	5.286519964	85.14480862
EOG7VBB8Z	Worker	 Skyblue	0.33385	42.04165068	14.85785142	27.18379926	525.2161817
EOG7VQT7H	Worker	 Skyblue	0.03538	66.16561279	16.08377161	50.08184117	1.755184581
EOG7VTPGM	Worker	 Skyblue	0.11416	80.93699527	26.01537558	54.92161968	9.615118942
EOG7W1DZ6	Worker	 Skyblue	0.04226	33.94153593	17.99512288	15.94641305	5.449564117
EOG7WDWXJ	Worker	 Skyblue	0.03805	61.49008687	11.93692209	49.55316478	54.22036351
EOG7X40K4	Worker	 Skyblue	0.09731	17.25294767	2.979151907	14.27379576	228.2747177
EOG7Z6K79	Worker	 Skyblue	0.21503	14.6034137	3.190481593	11.4129321	286.3181264
EOG7094TX	Worker	 Steelblue	0.0604	17.823183	9.549692891	8.273490112	7.195385504
EOG70PMSC	Worker	 Steelblue	0.16439	26.28799784	9.149765198	17.13823264	19.16247749
EOG70WC88	Worker	 Steelblue	0.05177	27.28471967	13.5013089	13.78341077	102.862374
EOG716003	Worker	 Steelblue	0.19341	33.31551953	12.42597857	20.88954096	7.096888217
EOG71GKQ4	Worker	 Steelblue	0.06834	27.47206962	8.352458847	19.11961077	11.27655979
EOG71KFX3	Worker	 Steelblue	0.1304	12.21590574	1.631643301	10.58426244	187.0776903
EOG722T3P	Worker	 Steelblue	0.02061	8.286183215	2.906917985	5.37926523	19.38141094
EOG725PBW	Worker	 Steelblue	0.10357	15.19186207	8.291567672	6.900294396	11.72052337
EOG725PC5	Worker	 Steelblue	0.11748	33.35436186	11.24188428	22.11247759	135.9408685
EOG72P1J9	Worker	 Steelblue	0.09338	43.85954217	15.5151268	28.34441538	5.354306395
EOG72VS27	Worker	 Steelblue	0.16531	8.885933436	4.900714415	3.985219021	143.8527935
EOG735CQZ	Worker	 Steelblue	0.06479	7.519473486	1.636434805	5.883038681	122.0662964
EOG73NQXS	Worker	 Steelblue	0.01915	34.09208856	12.3351546	21.75693395	3.988712236
EOG73VGDH	Worker	 Steelblue	0.10045	20.00894921	5.781310904	14.2276383	365.3207062
EOG73VGDN	Worker	 Steelblue	0.11606	19.38566943	3.338413123	16.0472563	19.57972607
